interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
ANXA1_FPR2_LXA4,ANXA1,ANXA1,FPR2_LXA4,,,,,PMID: 22610094,Cell-Cell Contact,ANXA1 - (FPR2+LXA4),ANXA1,FPR2&FPR3,ENSG00000135046,ENSG00000171049&ENSG00000187474,ANXA1^FPR2&FPR3,ENSG00000135046^ENSG00000171049&ENSG00000187474
APP_CD74,APP,APP,CD74,,,,,PMID: 19849849,Cell-Cell Contact,APP - CD74,APP,CD74,ENSG00000142192,ENSG00000019582,APP^CD74,ENSG00000142192^ENSG00000019582
BST2_PIRA2,BST2,BST2,PIRA2,,,,,PMID: 19564354,Cell-Cell Contact,BST2 - PIRA2,BST2,PIRA2,ENSG00000130303,PIRA2,BST2^PIRA2,ENSG00000130303^PIRA2
CADM1_CADM1,CADM,CADM1,CADM1,,,,,PMID: 24503895,Cell-Cell Contact,CADM1 - CADM1,CADM1,CADM1,ENSG00000182985,ENSG00000182985,CADM1^CADM1,ENSG00000182985^ENSG00000182985
CADM3_CADM3,CADM,CADM3,CADM3,,,,,KEGG: hsa04514,Cell-Cell Contact,CADM3 - CADM3,CADM3,CADM3,ENSG00000162706,ENSG00000162706,CADM3^CADM3,ENSG00000162706^ENSG00000162706
CD1D2_PIRA2,CD1D2,CD1D2,PIRA2,,,,,PMID: 19124746,Cell-Cell Contact,CD1D2 - PIRA2,CD1D2,PIRA2,CD1D2,PIRA2,CD1D2^PIRA2,CD1D2^PIRA2
CD200_CD200R1,CD200,CD200,CD200R1,,,,,PMID: 15187158,Cell-Cell Contact,CD200 - CD200R1,CD200,CD200R1,ENSG00000091972,ENSG00000163606,CD200^CD200R1,ENSG00000091972^ENSG00000163606
CD200_CD200R2,CD200,CD200,CD200R2,,,,,KEGG: hsa04514,Cell-Cell Contact,CD200 - CD200R2,CD200,CD200R2,ENSG00000091972,CD200R2,CD200^CD200R2,ENSG00000091972^CD200R2
CD200_CD200R3,CD200,CD200,CD200R3,,,,,PMID: 22020332,Cell-Cell Contact,CD200 - CD200R3,CD200,CD200R3,ENSG00000091972,CD200R3,CD200^CD200R3,ENSG00000091972^CD200R3
CD200_CD200R4,CD200,CD200,CD200R4,,,,,KEGG: hsa04514,Cell-Cell Contact,CD200 - CD200R4,CD200,CD200R4,ENSG00000091972,CD200R4,CD200^CD200R4,ENSG00000091972^CD200R4
CD22_PTPRC,CD22,CD22,PTPRC,,,,,KEGG: hsa04514,Cell-Cell Contact,CD22 - PTPRC,CD22,PTPRC,ENSG00000012124,ENSG00000081237,CD22^PTPRC,ENSG00000012124^ENSG00000081237
CD226_NECTIN2,CD226,CD226,NECTIN2,,,,,PMID: 24440149,Cell-Cell Contact,CD226 - NECTIN2,CD226,NECTIN2,ENSG00000150637,ENSG00000130202,CD226^NECTIN2,ENSG00000150637^ENSG00000130202
CD226_PVR,CD226,CD226,PVR,,,,,PMID: 24440149,Cell-Cell Contact,CD226 - PVR,CD226,PVR,ENSG00000150637,ENSG00000073008,CD226^PVR,ENSG00000150637^ENSG00000073008
FCER2A_ITGAM_ITGB2,CD23,FCER2,ITGAM_ITGB2,,,,,PMID: 7621072,Cell-Cell Contact,FCER2A - (ITGAM+ITGB2),FCER2,ITGAM&ITGB2,ENSG00000104921,ENSG00000169896&ENSG00000160255,FCER2^ITGAM&ITGB2,ENSG00000104921^ENSG00000169896&ENSG00000160255
FCER2A_ITGAX_ITGB2,CD23,FCER2,ITGAX_ITGB2,,,,,PMID: 7621072,Cell-Cell Contact,FCER2A - (ITGAX+ITGB2),FCER2,ITGAX&ITGB2,ENSG00000104921,ENSG00000140678&ENSG00000160255,FCER2^ITGAX&ITGB2,ENSG00000104921^ENSG00000140678&ENSG00000160255
FCER2A_ITGAV_ITGB3,CD23,FCER2,ITGAV_ITGB3,,,,,PMID: 10037797,Cell-Cell Contact,FCER2A - (ITGAV+ITGB3),FCER2,ITGAV&ITGB3,ENSG00000104921,ENSG00000138448&ENSG00000259207,FCER2^ITGAV&ITGB3,ENSG00000104921^ENSG00000138448&ENSG00000259207
FCER2A_CR2,CD23,FCER2,CR2,,,,,PMID: 16785534,Cell-Cell Contact,FCER2A - CR2,FCER2,CR2,ENSG00000104921,ENSG00000117322,FCER2^CR2,ENSG00000104921^ENSG00000117322
CD34_SELP,CD34,CD34,SELP,,,,,PMID: 18606703,Cell-Cell Contact,CD34 - SELP,CD34,SELP,ENSG00000174059,ENSG00000174175,CD34^SELP,ENSG00000174059^ENSG00000174175
ENTPD1_ADORA1,CD39,ENTPD1,ADORA1,,,,,PMID: 21677139,Cell-Cell Contact,ENTPD1 - ADORA1,ENTPD1,ADORA1,ENSG00000138185,ENSG00000163485,ENTPD1^ADORA1,ENSG00000138185^ENSG00000163485
ENTPD1_ADORA2A,CD39,ENTPD1,ADORA2A,,,,,PMID: 21677139,Cell-Cell Contact,ENTPD1 - ADORA2A,ENTPD1,ADORA2A,ENSG00000138185,ENSG00000128271,ENTPD1^ADORA2A,ENSG00000138185^ENSG00000128271
ENTPD1_ADORA2B,CD39,ENTPD1,ADORA2B,,,,,PMID: 21677139,Cell-Cell Contact,ENTPD1 - ADORA2B,ENTPD1,ADORA2B,ENSG00000138185,ENSG00000170425,ENTPD1^ADORA2B,ENSG00000138185^ENSG00000170425
ENTPD1_TMIGD3,CD39,ENTPD1,TMIGD3,,,,,PMID: 21677139,Cell-Cell Contact,ENTPD1 - TMIGD3,ENTPD1,TMIGD3,ENSG00000138185,ENSG00000121933,ENTPD1^TMIGD3,ENSG00000138185^ENSG00000121933
CD40LG_CD40,CD40,CD40LG,CD40,,,,,KEGG: hsa04514,Cell-Cell Contact,CD40LG - CD40,CD40LG,CD40,ENSG00000102245,ENSG00000101017,CD40LG^CD40,ENSG00000102245^ENSG00000101017
PTPRC_CD22,CD45,PTPRC,CD22,,,,,PMID: 12115612,Cell-Cell Contact,PTPRC - CD22,PTPRC,CD22,ENSG00000081237,ENSG00000012124,PTPRC^CD22,ENSG00000081237^ENSG00000012124
PTPRC_MRC1,CD45,PTPRC,MRC1,,,,,PMID: 27601670; PMID: 10575006,Cell-Cell Contact,PTPRC - MRC1,PTPRC,MRC1,ENSG00000081237,ENSG00000260314,PTPRC^MRC1,ENSG00000081237^ENSG00000260314
CD46_JAG1,CD46,CD46,JAG1,,,,,PMID: 23086448,Cell-Cell Contact,CD46 - JAG1,CD46,JAG1,ENSG00000117335,ENSG00000101384,CD46^JAG1,ENSG00000117335^ENSG00000101384
CD48_CD244A,CD48,CD48,CD244,,,,,PMID: 26697006,Cell-Cell Contact,CD48 - CD244A,CD48,CD244,ENSG00000117091,ENSG00000122223,CD48^CD244,ENSG00000117091^ENSG00000122223
CD52_SIGLECG,CD52,CD52,SIGLECG,,,,,PMID: 23685786,Cell-Cell Contact,CD52 - SIGLECG,CD52,SIGLECG,ENSG00000169442,SIGLECG,CD52^SIGLECG,ENSG00000169442^SIGLECG
CD6_ALCAM,CD6,CD6,ALCAM,,,,,PMID: 23602662,Cell-Cell Contact,CD6 - ALCAM,CD6,ALCAM,ENSG00000013725,ENSG00000170017,CD6^ALCAM,ENSG00000013725^ENSG00000170017
CD80_CD274,CD80,CD80,CD274,,,,,PMID: 17629517; PMID: 18585785,Cell-Cell Contact,CD80 - CD274,CD80,CD274,ENSG00000121594,ENSG00000120217,CD80^CD274,ENSG00000121594^ENSG00000120217
CD80_CD28,CD80,CD80,CD28,,,,,PMID: 23954143,Cell-Cell Contact,CD80 - CD28,CD80,CD28,ENSG00000121594,ENSG00000178562,CD80^CD28,ENSG00000121594^ENSG00000178562
CD80_CTLA4,CD80,CD80,CTLA4,,,,,PMID: 23954143,Cell-Cell Contact,CD80 - CTLA4,CD80,CTLA4,ENSG00000121594,ENSG00000163599,CD80^CTLA4,ENSG00000121594^ENSG00000163599
CD86_CD28,CD86,CD86,CD28,,,,,PMID: 23954143,Cell-Cell Contact,CD86 - CD28,CD86,CD28,ENSG00000114013,ENSG00000178562,CD86^CD28,ENSG00000114013^ENSG00000178562
CD86_CTLA4,CD86,CD86,CTLA4,,,,,PMID: 23954143,Cell-Cell Contact,CD86 - CTLA4,CD86,CTLA4,ENSG00000114013,ENSG00000163599,CD86^CTLA4,ENSG00000114013^ENSG00000163599
CD96_NECTIN1,CD96,CD96,NECTIN1,,,,,PMID: 17971293,Cell-Cell Contact,CD96 - NECTIN1,CD96,NECTIN1,ENSG00000153283,ENSG00000110400,CD96^NECTIN1,ENSG00000153283^ENSG00000110400
CD96_PVR,CD96,CD96,PVR,,,,,PMID: 15034010,Cell-Cell Contact,CD96 - PVR,CD96,PVR,ENSG00000153283,ENSG00000073008,CD96^PVR,ENSG00000153283^ENSG00000073008
CD99_PILRA,CD99,CD99,PILRA,,,,,PMID: 18234675,Cell-Cell Contact,CD99 - PILRA,CD99,PILRA,ENSG00000002586,ENSG00000085514,CD99^PILRA,ENSG00000002586^ENSG00000085514
CD99_CD99,CD99,CD99,CD99,,,,,KEGG: hsa04514,Cell-Cell Contact,CD99 - CD99,CD99,CD99,ENSG00000002586,ENSG00000002586,CD99^CD99,ENSG00000002586^ENSG00000002586
CDH15_CDH15,CDH,CDH15,CDH15,,,,,KEGG: hsa04514,Cell-Cell Contact,CDH15 - CDH15,CDH15,CDH15,ENSG00000129910,ENSG00000129910,CDH15^CDH15,ENSG00000129910^ENSG00000129910
CDH4_CDH4,CDH,CDH4,CDH4,,,,,KEGG: hsa04514,Cell-Cell Contact,CDH4 - CDH4,CDH4,CDH4,ENSG00000179242,ENSG00000179242,CDH4^CDH4,ENSG00000179242^ENSG00000179242
CDH2_CDH2,CDH,CDH2,CDH2,,,,,KEGG: hsa04514,Cell-Cell Contact,CDH2 - CDH2,CDH2,CDH2,ENSG00000170558,ENSG00000170558,CDH2^CDH2,ENSG00000170558^ENSG00000170558
CDH1_CDH1,CDH,CDH1,CDH1,,,,,KEGG: hsa04514,Cell-Cell Contact,CDH1 - CDH1,CDH1,CDH1,ENSG00000039068,ENSG00000039068,CDH1^CDH1,ENSG00000039068^ENSG00000039068
CDH1_ITGA1_ITGB1,CDH1,CDH1,ITGA2_ITGB1,,,,,PMID: 12392763,Cell-Cell Contact,CDH1 - (ITGA1+ITGB1),CDH1,ITGA2&ITGB1,ENSG00000039068,ENSG00000164171&ENSG00000150093,CDH1^ITGA2&ITGB1,ENSG00000039068^ENSG00000164171&ENSG00000150093
CDH1_ITGAE_ITGB7,CDH1,CDH1,ITGAE_ITGB7,,,,,PMID: 9425167,Cell-Cell Contact,CDH1 - (ITGAE+ITGB7),CDH1,ITGAE&ITGB7,ENSG00000039068,ENSG00000083457&ENSG00000139626,CDH1^ITGAE&ITGB7,ENSG00000039068^ENSG00000083457&ENSG00000139626
CDH1_KLRG1,CDH1,CDH1,KLRG1,,,,,PMID: 19604491,Cell-Cell Contact,CDH1 - KLRG1,CDH1,KLRG1,ENSG00000039068,ENSG00000139187,CDH1^KLRG1,ENSG00000039068^ENSG00000139187
CDH5_CDH5,CDH5,CDH5,CDH5,,,,,KEGG: hsa04514,Cell-Cell Contact,CDH5 - CDH5,CDH5,CDH5,ENSG00000179776,ENSG00000179776,CDH5^CDH5,ENSG00000179776^ENSG00000179776
CD1D1_CEACAM5,CEACAM,CD1D1,CEACAM5,,,,,PMID: 24104458,Cell-Cell Contact,CD1D1 - CEACAM5,CD1D1,CEACAM5,CD1D1,ENSG00000105388,CD1D1^CEACAM5,CD1D1^ENSG00000105388
CD209A_CEACAM1,CEACAM,CD209A,CEACAM1,,,,,PMID: 16282604; PMID: 6246332,Cell-Cell Contact,CD209A - CEACAM1,CD209A,CEACAM1,CD209A,ENSG00000079385,CD209A^CEACAM1,CD209A^ENSG00000079385
CD8A_CEACAM5,CEACAM,CD8A,CEACAM5,,,,,PMID: 24104458,Cell-Cell Contact,CD8A - CEACAM5,CD8A,CEACAM5,ENSG00000153563,ENSG00000105388,CD8A^CEACAM5,ENSG00000153563^ENSG00000105388
CEACAM1_CEACAM5,CEACAM,CEACAM1,CEACAM5,,,,,PMID: 11590190,Cell-Cell Contact,CEACAM1 - CEACAM5,CEACAM1,CEACAM5,ENSG00000079385,ENSG00000105388,CEACAM1^CEACAM5,ENSG00000079385^ENSG00000105388
SELE_CEACAM1,CEACAM,SELE,CEACAM1,,,,,PMID: 1378450,Cell-Cell Contact,SELE - CEACAM1,SELE,CEACAM1,ENSG00000007908,ENSG00000079385,SELE^CEACAM1,ENSG00000007908^ENSG00000079385
CLDN11_CLDN11,CLDN,CLDN11,CLDN11,,,,,KEGG: hsa04514,Cell-Cell Contact,CLDN11 - CLDN11,CLDN11,CLDN11,ENSG00000013297,ENSG00000013297,CLDN11^CLDN11,ENSG00000013297^ENSG00000013297
CLEC2D_KLRB1B,CLEC,CLEC2D,KLRB1B,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2D - KLRB1B,CLEC2D,KLRB1B,ENSG00000069493,KLRB1B,CLEC2D^KLRB1B,ENSG00000069493^KLRB1B
CLEC2G_KLRB1,CLEC,CLEC2G,KLRB1,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2G - KLRB1,CLEC2G,KLRB1,CLEC2G,ENSG00000111796,CLEC2G^KLRB1,CLEC2G^ENSG00000111796
CLEC2H_KLRB1,CLEC,CLEC2H,KLRB1,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2H - KLRB1,CLEC2H,KLRB1,CLEC2H,ENSG00000111796,CLEC2H^KLRB1,CLEC2H^ENSG00000111796
CLEC2I_KLRB1,CLEC,CLEC2I,KLRB1,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2I - KLRB1,CLEC2I,KLRB1,CLEC2I,ENSG00000111796,CLEC2I^KLRB1,CLEC2I^ENSG00000111796
CLEC2F_KLRB1F,CLEC,CLEC2F,KLRB1F,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2F - KLRB1F,CLEC2F,KLRB1F,CLEC2F,KLRB1F,CLEC2F^KLRB1F,CLEC2F^KLRB1F
CLEC2G_KLRB1F,CLEC,CLEC2G,KLRB1F,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2G - KLRB1F,CLEC2G,KLRB1F,CLEC2G,KLRB1F,CLEC2G^KLRB1F,CLEC2G^KLRB1F
CLEC2I_KLRB1F,CLEC,CLEC2I,KLRB1F,,,,,PMID: 24223577,Cell-Cell Contact,CLEC2I - KLRB1F,CLEC2I,KLRB1F,CLEC2I,KLRB1F,CLEC2I^KLRB1F,CLEC2I^KLRB1F
NFASC_CNTN1_CNTNAP1,CNTN,NFASC,CNTN1_CNTNAP1,,,,,KEGG: hsa04514,Cell-Cell Contact,NFASC - (CNTN1+CNTNAP1),NFASC,CNTN1&CNTNAP1,ENSG00000163531,ENSG00000018236&ENSG00000108797,NFASC^CNTN1&CNTNAP1,ENSG00000163531^ENSG00000018236&ENSG00000108797
CNTN2_CNTN2_CNTNAP2,CNTN,CNTN2,CNTN2_CNTNAP2,,,,,KEGG: hsa04514,Cell-Cell Contact,CNTN2 - (CNTN2+CNTNAP2),CNTN2,CNTN2&CNTNAP2,ENSG00000184144,ENSG00000184144&ENSG00000174469,CNTN2^CNTN2&CNTNAP2,ENSG00000184144^ENSG00000184144&ENSG00000174469
CNTN2_L1CAM,CNTN,CNTN2,L1CAM,,,,,KEGG: hsa04514,Cell-Cell Contact,CNTN2 - L1CAM,CNTN2,L1CAM,ENSG00000184144,ENSG00000198910,CNTN2^L1CAM,ENSG00000184144^ENSG00000198910
CNTN2_CNTN2,CNTN,CNTN2,CNTN2,,,,,KEGG: hsa04514,Cell-Cell Contact,CNTN2 - CNTN2,CNTN2,CNTN2,ENSG00000184144,ENSG00000184144,CNTN2^CNTN2,ENSG00000184144^ENSG00000184144
CNTN1_NRCAM,CNTN,CNTN1,NRCAM,,,,,KEGG: hsa04514,Cell-Cell Contact,CNTN1 - NRCAM,CNTN1,NRCAM,ENSG00000018236,ENSG00000091129,CNTN1^NRCAM,ENSG00000018236^ENSG00000091129
CSPG4_ITGA2_ITGB1,CSPG4,CSPG4,ITGA3_ITGB1,,,,,PMID: 30213051,Cell-Cell Contact,CSPG4 - (ITGA2+ITGB1),CSPG4,ITGA3&ITGB1,ENSG00000173546,ENSG00000005884&ENSG00000150093,CSPG4^ITGA3&ITGB1,ENSG00000173546^ENSG00000005884&ENSG00000150093
DSC1_DSG1C,DESMOSOME,DSC1,DSG1C,,,,,PMID: 27298358,Cell-Cell Contact,DSC1 - DSG1C,DSC1,DSG1C,ENSG00000134765,DSG1C,DSC1^DSG1C,ENSG00000134765^DSG1C
DSC1_DSG2,DESMOSOME,DSC1,DSG2,,,,,PMID: 27298358,Cell-Cell Contact,DSC1 - DSG2,DSC1,DSG2,ENSG00000134765,ENSG00000046604,DSC1^DSG2,ENSG00000134765^ENSG00000046604
DSC2_DSG1C,DESMOSOME,DSC2,DSG1C,,,,,PMID: 27298358,Cell-Cell Contact,DSC2 - DSG1C,DSC2,DSG1C,ENSG00000134755,DSG1C,DSC2^DSG1C,ENSG00000134755^DSG1C
DSC2_DSG2,DESMOSOME,DSC2,DSG2,,,,,PMID: 27298358,Cell-Cell Contact,DSC2 - DSG2,DSC2,DSG2,ENSG00000134755,ENSG00000046604,DSC2^DSG2,ENSG00000134755^ENSG00000046604
DSG1C_DSC3,DESMOSOME,DSG1C,DSC3,,,,,PMID: 27298358,Cell-Cell Contact,DSG1C - DSC3,DSG1C,DSC3,DSG1C,ENSG00000134762,DSG1C^DSC3,DSG1C^ENSG00000134762
DSG2_DSC3,DESMOSOME,DSG2,DSC3,,,,,PMID: 27298358,Cell-Cell Contact,DSG2 - DSC3,DSG2,DSC3,ENSG00000046604,ENSG00000134762,DSG2^DSC3,ENSG00000046604^ENSG00000134762
EPGN_EGFR,EPGN,EPGN,EGFR,,,,,PMID: 27298358,Cell-Cell Contact,EPGN - EGFR,EPGN,EGFR,ENSG00000182585,ENSG00000146648,EPGN^EGFR,ENSG00000182585^ENSG00000146648
EFNA1_EPHA1,EPHA,EFNA1,EPHA1,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA1,EFNA1,EPHA1,ENSG00000169242,ENSG00000146904,EFNA1^EPHA1,ENSG00000169242^ENSG00000146904
EFNA1_EPHA2,EPHA,EFNA1,EPHA2,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA2,EFNA1,EPHA2,ENSG00000169242,ENSG00000142627,EFNA1^EPHA2,ENSG00000169242^ENSG00000142627
EFNA1_EPHA3,EPHA,EFNA1,EPHA3,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA3,EFNA1,EPHA3,ENSG00000169242,ENSG00000044524,EFNA1^EPHA3,ENSG00000169242^ENSG00000044524
EFNA1_EPHA4,EPHA,EFNA1,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA4,EFNA1,EPHA4,ENSG00000169242,ENSG00000116106,EFNA1^EPHA4,ENSG00000169242^ENSG00000116106
EFNA1_EPHA5,EPHA,EFNA1,EPHA5,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA5,EFNA1,EPHA5,ENSG00000169242,ENSG00000145242,EFNA1^EPHA5,ENSG00000169242^ENSG00000145242
EFNA1_EPHA7,EPHA,EFNA1,EPHA7,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA7,EFNA1,EPHA7,ENSG00000169242,ENSG00000135333,EFNA1^EPHA7,ENSG00000169242^ENSG00000135333
EFNA1_EPHA8,EPHA,EFNA1,EPHA8,,,,,PMID: 15114347,Cell-Cell Contact,EFNA1 - EPHA8,EFNA1,EPHA8,ENSG00000169242,ENSG00000070886,EFNA1^EPHA8,ENSG00000169242^ENSG00000070886
EFNA2_EPHA1,EPHA,EFNA2,EPHA1,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA1,EFNA2,EPHA1,ENSG00000099617,ENSG00000146904,EFNA2^EPHA1,ENSG00000099617^ENSG00000146904
EFNA2_EPHA2,EPHA,EFNA2,EPHA2,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA2,EFNA2,EPHA2,ENSG00000099617,ENSG00000142627,EFNA2^EPHA2,ENSG00000099617^ENSG00000142627
EFNA2_EPHA3,EPHA,EFNA2,EPHA3,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA3,EFNA2,EPHA3,ENSG00000099617,ENSG00000044524,EFNA2^EPHA3,ENSG00000099617^ENSG00000044524
EFNA2_EPHA4,EPHA,EFNA2,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA4,EFNA2,EPHA4,ENSG00000099617,ENSG00000116106,EFNA2^EPHA4,ENSG00000099617^ENSG00000116106
EFNA2_EPHA5,EPHA,EFNA2,EPHA5,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA5,EFNA2,EPHA5,ENSG00000099617,ENSG00000145242,EFNA2^EPHA5,ENSG00000099617^ENSG00000145242
EFNA2_EPHA7,EPHA,EFNA2,EPHA7,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA7,EFNA2,EPHA7,ENSG00000099617,ENSG00000135333,EFNA2^EPHA7,ENSG00000099617^ENSG00000135333
EFNA2_EPHA8,EPHA,EFNA2,EPHA8,,,,,PMID: 15114347,Cell-Cell Contact,EFNA2 - EPHA8,EFNA2,EPHA8,ENSG00000099617,ENSG00000070886,EFNA2^EPHA8,ENSG00000099617^ENSG00000070886
EFNA3_EPHA1,EPHA,EFNA3,EPHA1,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA1,EFNA3,EPHA1,ENSG00000143590,ENSG00000146904,EFNA3^EPHA1,ENSG00000143590^ENSG00000146904
EFNA3_EPHA2,EPHA,EFNA3,EPHA2,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA2,EFNA3,EPHA2,ENSG00000143590,ENSG00000142627,EFNA3^EPHA2,ENSG00000143590^ENSG00000142627
EFNA3_EPHA3,EPHA,EFNA3,EPHA3,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA3,EFNA3,EPHA3,ENSG00000143590,ENSG00000044524,EFNA3^EPHA3,ENSG00000143590^ENSG00000044524
EFNA3_EPHA4,EPHA,EFNA3,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA4,EFNA3,EPHA4,ENSG00000143590,ENSG00000116106,EFNA3^EPHA4,ENSG00000143590^ENSG00000116106
EFNA3_EPHA5,EPHA,EFNA3,EPHA5,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA5,EFNA3,EPHA5,ENSG00000143590,ENSG00000145242,EFNA3^EPHA5,ENSG00000143590^ENSG00000145242
EFNA3_EPHA7,EPHA,EFNA3,EPHA7,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA7,EFNA3,EPHA7,ENSG00000143590,ENSG00000135333,EFNA3^EPHA7,ENSG00000143590^ENSG00000135333
EFNA3_EPHA8,EPHA,EFNA3,EPHA8,,,,,PMID: 15114347,Cell-Cell Contact,EFNA3 - EPHA8,EFNA3,EPHA8,ENSG00000143590,ENSG00000070886,EFNA3^EPHA8,ENSG00000143590^ENSG00000070886
EFNA4_EPHA1,EPHA,EFNA4,EPHA1,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA1,EFNA4,EPHA1,ENSG00000243364,ENSG00000146904,EFNA4^EPHA1,ENSG00000243364^ENSG00000146904
EFNA4_EPHA2,EPHA,EFNA4,EPHA2,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA2,EFNA4,EPHA2,ENSG00000243364,ENSG00000142627,EFNA4^EPHA2,ENSG00000243364^ENSG00000142627
EFNA4_EPHA3,EPHA,EFNA4,EPHA3,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA3,EFNA4,EPHA3,ENSG00000243364,ENSG00000044524,EFNA4^EPHA3,ENSG00000243364^ENSG00000044524
EFNA4_EPHA4,EPHA,EFNA4,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA4,EFNA4,EPHA4,ENSG00000243364,ENSG00000116106,EFNA4^EPHA4,ENSG00000243364^ENSG00000116106
EFNA4_EPHA5,EPHA,EFNA4,EPHA5,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA5,EFNA4,EPHA5,ENSG00000243364,ENSG00000145242,EFNA4^EPHA5,ENSG00000243364^ENSG00000145242
EFNA4_EPHA7,EPHA,EFNA4,EPHA7,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA7,EFNA4,EPHA7,ENSG00000243364,ENSG00000135333,EFNA4^EPHA7,ENSG00000243364^ENSG00000135333
EFNA4_EPHA8,EPHA,EFNA4,EPHA8,,,,,PMID: 15114347,Cell-Cell Contact,EFNA4 - EPHA8,EFNA4,EPHA8,ENSG00000243364,ENSG00000070886,EFNA4^EPHA8,ENSG00000243364^ENSG00000070886
EFNA5_EPHA1,EPHA,EFNA5,EPHA1,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA1,EFNA5,EPHA1,ENSG00000184349,ENSG00000146904,EFNA5^EPHA1,ENSG00000184349^ENSG00000146904
EFNA5_EPHA2,EPHA,EFNA5,EPHA2,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA2,EFNA5,EPHA2,ENSG00000184349,ENSG00000142627,EFNA5^EPHA2,ENSG00000184349^ENSG00000142627
EFNA5_EPHA3,EPHA,EFNA5,EPHA3,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA3,EFNA5,EPHA3,ENSG00000184349,ENSG00000044524,EFNA5^EPHA3,ENSG00000184349^ENSG00000044524
EFNA5_EPHA4,EPHA,EFNA5,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA4,EFNA5,EPHA4,ENSG00000184349,ENSG00000116106,EFNA5^EPHA4,ENSG00000184349^ENSG00000116106
EFNA5_EPHA5,EPHA,EFNA5,EPHA5,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA5,EFNA5,EPHA5,ENSG00000184349,ENSG00000145242,EFNA5^EPHA5,ENSG00000184349^ENSG00000145242
EFNA5_EPHA7,EPHA,EFNA5,EPHA7,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA7,EFNA5,EPHA7,ENSG00000184349,ENSG00000135333,EFNA5^EPHA7,ENSG00000184349^ENSG00000135333
EFNA5_EPHA8,EPHA,EFNA5,EPHA8,,,,,PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHA8,EFNA5,EPHA8,ENSG00000184349,ENSG00000070886,EFNA5^EPHA8,ENSG00000184349^ENSG00000070886
EFNA5_EPHB2,EPHA,EFNA5,EPHB2,,,,,PMID:15107857; PMID: 15114347,Cell-Cell Contact,EFNA5 - EPHB2,EFNA5,EPHB2,ENSG00000184349,ENSG00000133216,EFNA5^EPHB2,ENSG00000184349^ENSG00000133216
EFNB1_EPHA4,EPHB,EFNB1,EPHA4,,,,,PMID: 15114347,Cell-Cell Contact,EFNB1 - EPHA4,EFNB1,EPHA4,ENSG00000090776,ENSG00000116106,EFNB1^EPHA4,ENSG00000090776^ENSG00000116106
EFNB1_EPHB1,EPHB,EFNB1,EPHB1,,,,,PMID: 15114347,Cell-Cell Contact,EFNB1 - EPHB1,EFNB1,EPHB1,ENSG00000090776,ENSG00000154928,EFNB1^EPHB1,ENSG00000090776^ENSG00000154928
