interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,evidence,annotation,interaction_name_2,ligand_symbol,receptor_symbol,ligand_ensembl,receptor_ensembl,interaction_symbol,interaction_ensembl
COL6A6_ITGA11_ITGB1,COLLAGEN,Col6a6,ITGA11_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col6a6  - (Itga11+Itgb1),Col6a6,Itga11&Itgb1,ENSMUSG00000043719,ENSMUSG00000032243&ENSMUSG00000025809,Col6a6^Itga11&Itgb1,ENSMUSG00000043719^ENSMUSG00000032243&ENSMUSG00000025809
COL9A1_ITGA11_ITGB1,COLLAGEN,Col9a1,ITGA11_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a1  - (Itga11+Itgb1),Col9a1,Itga11&Itgb1,ENSMUSG00000026147,ENSMUSG00000032243&ENSMUSG00000025809,Col9a1^Itga11&Itgb1,ENSMUSG00000026147^ENSMUSG00000032243&ENSMUSG00000025809
COL9A2_ITGA11_ITGB1,COLLAGEN,Col9a2,ITGA11_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a2  - (Itga11+Itgb1),Col9a2,Itga11&Itgb1,ENSMUSG00000028626,ENSMUSG00000032243&ENSMUSG00000025809,Col9a2^Itga11&Itgb1,ENSMUSG00000028626^ENSMUSG00000032243&ENSMUSG00000025809
COL9A3_ITGA11_ITGB1,COLLAGEN,Col9a3,ITGA11_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Col9a3  - (Itga11+Itgb1),Col9a3,Itga11&Itgb1,ENSMUSG00000027570,ENSMUSG00000032243&ENSMUSG00000025809,Col9a3^Itga11&Itgb1,ENSMUSG00000027570^ENSMUSG00000032243&ENSMUSG00000025809
FN1_ITGAV_ITGB1,FN1,Fn1,ITGAV_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itgav+Itgb1),Fn1,Itgav&Itgb1,ENSMUSG00000026193,ENSMUSG00000027087&ENSMUSG00000025809,Fn1^Itgav&Itgb1,ENSMUSG00000026193^ENSMUSG00000027087&ENSMUSG00000025809
VTN_ITGAV_ITGB1,VTN,Vtn,ITGAV_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Vtn  - (Itgav+Itgb1),Vtn,Itgav&Itgb1,ENSMUSG00000017344,ENSMUSG00000027087&ENSMUSG00000025809,Vtn^Itgav&Itgb1,ENSMUSG00000017344^ENSMUSG00000027087&ENSMUSG00000025809
DSPP_ITGAV_ITGB1,DSPP,Dspp,ITGAV_ITGB1,,,,,KEGG: mmu04512,ECM-Receptor,Dspp  - (Itgav+Itgb1),Dspp,Itgav&Itgb1,ENSMUSG00000053268,ENSMUSG00000027087&ENSMUSG00000025809,Dspp^Itgav&Itgb1,ENSMUSG00000053268^ENSMUSG00000027087&ENSMUSG00000025809
FN1_ITGA4_ITGB7,FN1,Fn1,ITGA4_ITGB7,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga4+Itgb7),Fn1,Itga4&Itgb7,ENSMUSG00000026193,ENSMUSG00000027009&ENSMUSG00000001281,Fn1^Itga4&Itgb7,ENSMUSG00000026193^ENSMUSG00000027009&ENSMUSG00000001281
FN1_ITGAV_ITGB3,FN1,Fn1,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itgav+Itgb3),Fn1,Itgav&Itgb3,ENSMUSG00000026193,ENSMUSG00000027087&ENSMUSG00000020689,Fn1^Itgav&Itgb3,ENSMUSG00000026193^ENSMUSG00000027087&ENSMUSG00000020689
VTN_ITGAV_ITGB3,VTN,Vtn,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Vtn  - (Itgav+Itgb3),Vtn,Itgav&Itgb3,ENSMUSG00000017344,ENSMUSG00000027087&ENSMUSG00000020689,Vtn^Itgav&Itgb3,ENSMUSG00000017344^ENSMUSG00000027087&ENSMUSG00000020689
VWF_ITGAV_ITGB3,VWF,Vwf,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Vwf  - (Itgav+Itgb3),Vwf,Itgav&Itgb3,ENSMUSG00000001930,ENSMUSG00000027087&ENSMUSG00000020689,Vwf^Itgav&Itgb3,ENSMUSG00000001930^ENSMUSG00000027087&ENSMUSG00000020689
TNC_ITGAV_ITGB3,TENASCIN,Tnc,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnc  - (Itgav+Itgb3),Tnc,Itgav&Itgb3,ENSMUSG00000028364,ENSMUSG00000027087&ENSMUSG00000020689,Tnc^Itgav&Itgb3,ENSMUSG00000028364^ENSMUSG00000027087&ENSMUSG00000020689
TNR_ITGAV_ITGB3,TENASCIN,Tnr,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnr  - (Itgav+Itgb3),Tnr,Itgav&Itgb3,ENSMUSG00000015829,ENSMUSG00000027087&ENSMUSG00000020689,Tnr^Itgav&Itgb3,ENSMUSG00000015829^ENSMUSG00000027087&ENSMUSG00000020689
TNN_ITGAV_ITGB3,TENASCIN,Tnn,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnn  - (Itgav+Itgb3),Tnn,Itgav&Itgb3,ENSMUSG00000026725,ENSMUSG00000027087&ENSMUSG00000020689,Tnn^Itgav&Itgb3,ENSMUSG00000026725^ENSMUSG00000027087&ENSMUSG00000020689
TNXB_ITGAV_ITGB3,TENASCIN,Tnxb,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnxb  - (Itgav+Itgb3),Tnxb,Itgav&Itgb3,ENSMUSG00000033327,ENSMUSG00000027087&ENSMUSG00000020689,Tnxb^Itgav&Itgb3,ENSMUSG00000033327^ENSMUSG00000027087&ENSMUSG00000020689
IBSP_ITGAV_ITGB3,BSP,Ibsp,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Ibsp  - (Itgav+Itgb3),Ibsp,Itgav&Itgb3,ENSMUSG00000029306,ENSMUSG00000027087&ENSMUSG00000020689,Ibsp^Itgav&Itgb3,ENSMUSG00000029306^ENSMUSG00000027087&ENSMUSG00000020689
THBS1_ITGAV_ITGB3,THBS,Thbs1,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Thbs1  - (Itgav+Itgb3),Thbs1,Itgav&Itgb3,ENSMUSG00000040152,ENSMUSG00000027087&ENSMUSG00000020689,Thbs1^Itgav&Itgb3,ENSMUSG00000040152^ENSMUSG00000027087&ENSMUSG00000020689
THBS2_ITGAV_ITGB3,THBS,Thbs2,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Thbs2  - (Itgav+Itgb3),Thbs2,Itgav&Itgb3,ENSMUSG00000023885,ENSMUSG00000027087&ENSMUSG00000020689,Thbs2^Itgav&Itgb3,ENSMUSG00000023885^ENSMUSG00000027087&ENSMUSG00000020689
THBS3_ITGAV_ITGB3,THBS,Thbs3,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Thbs3  - (Itgav+Itgb3),Thbs3,Itgav&Itgb3,ENSMUSG00000028047,ENSMUSG00000027087&ENSMUSG00000020689,Thbs3^Itgav&Itgb3,ENSMUSG00000028047^ENSMUSG00000027087&ENSMUSG00000020689
THBS4_ITGAV_ITGB3,THBS,Thbs4,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Thbs4  - (Itgav+Itgb3),Thbs4,Itgav&Itgb3,ENSMUSG00000021702,ENSMUSG00000027087&ENSMUSG00000020689,Thbs4^Itgav&Itgb3,ENSMUSG00000021702^ENSMUSG00000027087&ENSMUSG00000020689
COMP_ITGAV_ITGB3,THBS,Comp,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Comp  - (Itgav+Itgb3),Comp,Itgav&Itgb3,ENSMUSG00000031849,ENSMUSG00000027087&ENSMUSG00000020689,Comp^Itgav&Itgb3,ENSMUSG00000031849^ENSMUSG00000027087&ENSMUSG00000020689
DMP1_ITGAV_ITGB3,DMP1,Dmp1,ITGAV_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Dmp1  - (Itgav+Itgb3),Dmp1,Itgav&Itgb3,ENSMUSG00000029307,ENSMUSG00000027087&ENSMUSG00000020689,Dmp1^Itgav&Itgb3,ENSMUSG00000029307^ENSMUSG00000027087&ENSMUSG00000020689
FN1_ITGA2B_ITGB3,FN1,Fn1,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itga2b+Itgb3),Fn1,Itga2b&Itgb3,ENSMUSG00000026193,ENSMUSG00000034664&ENSMUSG00000020689,Fn1^Itga2b&Itgb3,ENSMUSG00000026193^ENSMUSG00000034664&ENSMUSG00000020689
VTN_ITGA2B_ITGB3,VTN,Vtn,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Vtn  - (Itga2b+Itgb3),Vtn,Itga2b&Itgb3,ENSMUSG00000017344,ENSMUSG00000034664&ENSMUSG00000020689,Vtn^Itga2b&Itgb3,ENSMUSG00000017344^ENSMUSG00000034664&ENSMUSG00000020689
VWF_ITGA2B_ITGB3,VWF,Vwf,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Vwf  - (Itga2b+Itgb3),Vwf,Itga2b&Itgb3,ENSMUSG00000001930,ENSMUSG00000034664&ENSMUSG00000020689,Vwf^Itga2b&Itgb3,ENSMUSG00000001930^ENSMUSG00000034664&ENSMUSG00000020689
TNC_ITGA2B_ITGB3,TENASCIN,Tnc,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnc  - (Itga2b+Itgb3),Tnc,Itga2b&Itgb3,ENSMUSG00000028364,ENSMUSG00000034664&ENSMUSG00000020689,Tnc^Itga2b&Itgb3,ENSMUSG00000028364^ENSMUSG00000034664&ENSMUSG00000020689
TNR_ITGA2B_ITGB3,TENASCIN,Tnr,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnr  - (Itga2b+Itgb3),Tnr,Itga2b&Itgb3,ENSMUSG00000015829,ENSMUSG00000034664&ENSMUSG00000020689,Tnr^Itga2b&Itgb3,ENSMUSG00000015829^ENSMUSG00000034664&ENSMUSG00000020689
TNN_ITGA2B_ITGB3,TENASCIN,Tnn,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnn  - (Itga2b+Itgb3),Tnn,Itga2b&Itgb3,ENSMUSG00000026725,ENSMUSG00000034664&ENSMUSG00000020689,Tnn^Itga2b&Itgb3,ENSMUSG00000026725^ENSMUSG00000034664&ENSMUSG00000020689
TNXB_ITGA2B_ITGB3,TENASCIN,Tnxb,ITGA2B_ITGB3,,,,,KEGG: mmu04512,ECM-Receptor,Tnxb  - (Itga2b+Itgb3),Tnxb,Itga2b&Itgb3,ENSMUSG00000033327,ENSMUSG00000034664&ENSMUSG00000020689,Tnxb^Itga2b&Itgb3,ENSMUSG00000033327^ENSMUSG00000034664&ENSMUSG00000020689
VTN_ITGAV_ITGB5,VTN,Vtn,ITGAV_ITGB5,,,,,KEGG: mmu04512,ECM-Receptor,Vtn  - (Itgav+Itgb5),Vtn,Itgav&Itgb5,ENSMUSG00000017344,ENSMUSG00000027087&ENSMUSG00000022817,Vtn^Itgav&Itgb5,ENSMUSG00000017344^ENSMUSG00000027087&ENSMUSG00000022817
IBSP_ITGAV_ITGB5,BSP,Ibsp,ITGAV_ITGB5,,,,,KEGG: mmu04512,ECM-Receptor,Ibsp  - (Itgav+Itgb5),Ibsp,Itgav&Itgb5,ENSMUSG00000029306,ENSMUSG00000027087&ENSMUSG00000022817,Ibsp^Itgav&Itgb5,ENSMUSG00000029306^ENSMUSG00000027087&ENSMUSG00000022817
TNC_ITGAV_ITGB6,TENASCIN,Tnc,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Tnc  - (Itgav+Itgb6),Tnc,Itgav&Itgb6,ENSMUSG00000028364,ENSMUSG00000027087&ENSMUSG00000026971,Tnc^Itgav&Itgb6,ENSMUSG00000028364^ENSMUSG00000027087&ENSMUSG00000026971
TNR_ITGAV_ITGB6,TENASCIN,Tnr,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Tnr  - (Itgav+Itgb6),Tnr,Itgav&Itgb6,ENSMUSG00000015829,ENSMUSG00000027087&ENSMUSG00000026971,Tnr^Itgav&Itgb6,ENSMUSG00000015829^ENSMUSG00000027087&ENSMUSG00000026971
TNN_ITGAV_ITGB6,TENASCIN,Tnn,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Tnn  - (Itgav+Itgb6),Tnn,Itgav&Itgb6,ENSMUSG00000026725,ENSMUSG00000027087&ENSMUSG00000026971,Tnn^Itgav&Itgb6,ENSMUSG00000026725^ENSMUSG00000027087&ENSMUSG00000026971
TNXB_ITGAV_ITGB6,TENASCIN,Tnxb,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Tnxb  - (Itgav+Itgb6),Tnxb,Itgav&Itgb6,ENSMUSG00000033327,ENSMUSG00000027087&ENSMUSG00000026971,Tnxb^Itgav&Itgb6,ENSMUSG00000033327^ENSMUSG00000027087&ENSMUSG00000026971
FN1_ITGAV_ITGB6,FN1,Fn1,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itgav+Itgb6),Fn1,Itgav&Itgb6,ENSMUSG00000026193,ENSMUSG00000027087&ENSMUSG00000026971,Fn1^Itgav&Itgb6,ENSMUSG00000026193^ENSMUSG00000027087&ENSMUSG00000026971
DSPP_ITGAV_ITGB6,DSPP,Dspp,ITGAV_ITGB6,,,,,KEGG: mmu04512,ECM-Receptor,Dspp  - (Itgav+Itgb6),Dspp,Itgav&Itgb6,ENSMUSG00000053268,ENSMUSG00000027087&ENSMUSG00000026971,Dspp^Itgav&Itgb6,ENSMUSG00000053268^ENSMUSG00000027087&ENSMUSG00000026971
VTN_ITGAV_ITGB8,VTN,Vtn,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Vtn  - (Itgav+Itgb8),Vtn,Itgav&Itgb8,ENSMUSG00000017344,ENSMUSG00000027087&ENSMUSG00000025321,Vtn^Itgav&Itgb8,ENSMUSG00000017344^ENSMUSG00000027087&ENSMUSG00000025321
FN1_ITGAV_ITGB8,FN1,Fn1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Fn1  - (Itgav+Itgb8),Fn1,Itgav&Itgb8,ENSMUSG00000026193,ENSMUSG00000027087&ENSMUSG00000025321,Fn1^Itgav&Itgb8,ENSMUSG00000026193^ENSMUSG00000027087&ENSMUSG00000025321
LAMA1_ITGAV_ITGB8,LAMININ,Lama1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lama1  - (Itgav+Itgb8),Lama1,Itgav&Itgb8,ENSMUSG00000032796,ENSMUSG00000027087&ENSMUSG00000025321,Lama1^Itgav&Itgb8,ENSMUSG00000032796^ENSMUSG00000027087&ENSMUSG00000025321
LAMA2_ITGAV_ITGB8,LAMININ,Lama2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lama2  - (Itgav+Itgb8),Lama2,Itgav&Itgb8,ENSMUSG00000019899,ENSMUSG00000027087&ENSMUSG00000025321,Lama2^Itgav&Itgb8,ENSMUSG00000019899^ENSMUSG00000027087&ENSMUSG00000025321
LAMA3_ITGAV_ITGB8,LAMININ,Lama3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lama3  - (Itgav+Itgb8),Lama3,Itgav&Itgb8,ENSMUSG00000024421,ENSMUSG00000027087&ENSMUSG00000025321,Lama3^Itgav&Itgb8,ENSMUSG00000024421^ENSMUSG00000027087&ENSMUSG00000025321
LAMA4_ITGAV_ITGB8,LAMININ,Lama4,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lama4  - (Itgav+Itgb8),Lama4,Itgav&Itgb8,ENSMUSG00000019846,ENSMUSG00000027087&ENSMUSG00000025321,Lama4^Itgav&Itgb8,ENSMUSG00000019846^ENSMUSG00000027087&ENSMUSG00000025321
LAMA5_ITGAV_ITGB8,LAMININ,Lama5,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lama5  - (Itgav+Itgb8),Lama5,Itgav&Itgb8,ENSMUSG00000015647,ENSMUSG00000027087&ENSMUSG00000025321,Lama5^Itgav&Itgb8,ENSMUSG00000015647^ENSMUSG00000027087&ENSMUSG00000025321
LAMB1_ITGAV_ITGB8,LAMININ,Lamb1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamb1  - (Itgav+Itgb8),Lamb1,Itgav&Itgb8,ENSMUSG00000002900,ENSMUSG00000027087&ENSMUSG00000025321,Lamb1^Itgav&Itgb8,ENSMUSG00000002900^ENSMUSG00000027087&ENSMUSG00000025321
LAMB2_ITGAV_ITGB8,LAMININ,Lamb2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamb2  - (Itgav+Itgb8),Lamb2,Itgav&Itgb8,ENSMUSG00000052911,ENSMUSG00000027087&ENSMUSG00000025321,Lamb2^Itgav&Itgb8,ENSMUSG00000052911^ENSMUSG00000027087&ENSMUSG00000025321
LAMB3_ITGAV_ITGB8,LAMININ,Lamb3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamb3  - (Itgav+Itgb8),Lamb3,Itgav&Itgb8,ENSMUSG00000026639,ENSMUSG00000027087&ENSMUSG00000025321,Lamb3^Itgav&Itgb8,ENSMUSG00000026639^ENSMUSG00000027087&ENSMUSG00000025321
LAMC1_ITGAV_ITGB8,LAMININ,Lamc1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamc1  - (Itgav+Itgb8),Lamc1,Itgav&Itgb8,ENSMUSG00000026478,ENSMUSG00000027087&ENSMUSG00000025321,Lamc1^Itgav&Itgb8,ENSMUSG00000026478^ENSMUSG00000027087&ENSMUSG00000025321
LAMC2_ITGAV_ITGB8,LAMININ,Lamc2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamc2  - (Itgav+Itgb8),Lamc2,Itgav&Itgb8,ENSMUSG00000026479,ENSMUSG00000027087&ENSMUSG00000025321,Lamc2^Itgav&Itgb8,ENSMUSG00000026479^ENSMUSG00000027087&ENSMUSG00000025321
LAMC3_ITGAV_ITGB8,LAMININ,Lamc3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Lamc3  - (Itgav+Itgb8),Lamc3,Itgav&Itgb8,ENSMUSG00000026840,ENSMUSG00000027087&ENSMUSG00000025321,Lamc3^Itgav&Itgb8,ENSMUSG00000026840^ENSMUSG00000027087&ENSMUSG00000025321
COL1A1_ITGAV_ITGB8,COLLAGEN,Col1a1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col1a1  - (Itgav+Itgb8),Col1a1,Itgav&Itgb8,ENSMUSG00000001506,ENSMUSG00000027087&ENSMUSG00000025321,Col1a1^Itgav&Itgb8,ENSMUSG00000001506^ENSMUSG00000027087&ENSMUSG00000025321
COL1A2_ITGAV_ITGB8,COLLAGEN,Col1a2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col1a2  - (Itgav+Itgb8),Col1a2,Itgav&Itgb8,ENSMUSG00000029661,ENSMUSG00000027087&ENSMUSG00000025321,Col1a2^Itgav&Itgb8,ENSMUSG00000029661^ENSMUSG00000027087&ENSMUSG00000025321
COL2A1_ITGAV_ITGB8,COLLAGEN,Col2a1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col2a1  - (Itgav+Itgb8),Col2a1,Itgav&Itgb8,ENSMUSG00000022483,ENSMUSG00000027087&ENSMUSG00000025321,Col2a1^Itgav&Itgb8,ENSMUSG00000022483^ENSMUSG00000027087&ENSMUSG00000025321
COL4A1_ITGAV_ITGB8,COLLAGEN,Col4a1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a1  - (Itgav+Itgb8),Col4a1,Itgav&Itgb8,ENSMUSG00000031502,ENSMUSG00000027087&ENSMUSG00000025321,Col4a1^Itgav&Itgb8,ENSMUSG00000031502^ENSMUSG00000027087&ENSMUSG00000025321
COL4A2_ITGAV_ITGB8,COLLAGEN,Col4a2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a2  - (Itgav+Itgb8),Col4a2,Itgav&Itgb8,ENSMUSG00000031503,ENSMUSG00000027087&ENSMUSG00000025321,Col4a2^Itgav&Itgb8,ENSMUSG00000031503^ENSMUSG00000027087&ENSMUSG00000025321
COL4A3_ITGAV_ITGB8,COLLAGEN,Col4a3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a3  - (Itgav+Itgb8),Col4a3,Itgav&Itgb8,ENSMUSG00000079465,ENSMUSG00000027087&ENSMUSG00000025321,Col4a3^Itgav&Itgb8,ENSMUSG00000079465^ENSMUSG00000027087&ENSMUSG00000025321
COL4A4_ITGAV_ITGB8,COLLAGEN,Col4a4,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a4  - (Itgav+Itgb8),Col4a4,Itgav&Itgb8,ENSMUSG00000067158,ENSMUSG00000027087&ENSMUSG00000025321,Col4a4^Itgav&Itgb8,ENSMUSG00000067158^ENSMUSG00000027087&ENSMUSG00000025321
COL4A5_ITGAV_ITGB8,COLLAGEN,Col4a5,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a5  - (Itgav+Itgb8),Col4a5,Itgav&Itgb8,ENSMUSG00000031274,ENSMUSG00000027087&ENSMUSG00000025321,Col4a5^Itgav&Itgb8,ENSMUSG00000031274^ENSMUSG00000027087&ENSMUSG00000025321
COL4A6_ITGAV_ITGB8,COLLAGEN,Col4a6,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col4a6  - (Itgav+Itgb8),Col4a6,Itgav&Itgb8,ENSMUSG00000031273,ENSMUSG00000027087&ENSMUSG00000025321,Col4a6^Itgav&Itgb8,ENSMUSG00000031273^ENSMUSG00000027087&ENSMUSG00000025321
COL6A1_ITGAV_ITGB8,COLLAGEN,Col6a1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a1  - (Itgav+Itgb8),Col6a1,Itgav&Itgb8,ENSMUSG00000001119,ENSMUSG00000027087&ENSMUSG00000025321,Col6a1^Itgav&Itgb8,ENSMUSG00000001119^ENSMUSG00000027087&ENSMUSG00000025321
COL6A2_ITGAV_ITGB8,COLLAGEN,Col6a2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a2  - (Itgav+Itgb8),Col6a2,Itgav&Itgb8,ENSMUSG00000020241,ENSMUSG00000027087&ENSMUSG00000025321,Col6a2^Itgav&Itgb8,ENSMUSG00000020241^ENSMUSG00000027087&ENSMUSG00000025321
COL6A3_ITGAV_ITGB8,COLLAGEN,Col6a3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a3  - (Itgav+Itgb8),Col6a3,Itgav&Itgb8,ENSMUSG00000048126,ENSMUSG00000027087&ENSMUSG00000025321,Col6a3^Itgav&Itgb8,ENSMUSG00000048126^ENSMUSG00000027087&ENSMUSG00000025321
COL6A4_ITGAV_ITGB8,COLLAGEN,Col6a4,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a4  - (Itgav+Itgb8),Col6a4,Itgav&Itgb8,ENSMUSG00000032572,ENSMUSG00000027087&ENSMUSG00000025321,Col6a4^Itgav&Itgb8,ENSMUSG00000032572^ENSMUSG00000027087&ENSMUSG00000025321
COL6A5_ITGAV_ITGB8,COLLAGEN,Col6a5,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a5  - (Itgav+Itgb8),Col6a5,Itgav&Itgb8,ENSMUSG00000091345,ENSMUSG00000027087&ENSMUSG00000025321,Col6a5^Itgav&Itgb8,ENSMUSG00000091345^ENSMUSG00000027087&ENSMUSG00000025321
COL6A6_ITGAV_ITGB8,COLLAGEN,Col6a6,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col6a6  - (Itgav+Itgb8),Col6a6,Itgav&Itgb8,ENSMUSG00000043719,ENSMUSG00000027087&ENSMUSG00000025321,Col6a6^Itgav&Itgb8,ENSMUSG00000043719^ENSMUSG00000027087&ENSMUSG00000025321
COL9A1_ITGAV_ITGB8,COLLAGEN,Col9a1,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col9a1  - (Itgav+Itgb8),Col9a1,Itgav&Itgb8,ENSMUSG00000026147,ENSMUSG00000027087&ENSMUSG00000025321,Col9a1^Itgav&Itgb8,ENSMUSG00000026147^ENSMUSG00000027087&ENSMUSG00000025321
COL9A2_ITGAV_ITGB8,COLLAGEN,Col9a2,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col9a2  - (Itgav+Itgb8),Col9a2,Itgav&Itgb8,ENSMUSG00000028626,ENSMUSG00000027087&ENSMUSG00000025321,Col9a2^Itgav&Itgb8,ENSMUSG00000028626^ENSMUSG00000027087&ENSMUSG00000025321
COL9A3_ITGAV_ITGB8,COLLAGEN,Col9a3,ITGAV_ITGB8,,,,,KEGG: mmu04512,ECM-Receptor,Col9a3  - (Itgav+Itgb8),Col9a3,Itgav&Itgb8,ENSMUSG00000027570,ENSMUSG00000027087&ENSMUSG00000025321,Col9a3^Itgav&Itgb8,ENSMUSG00000027570^ENSMUSG00000027087&ENSMUSG00000025321
LAMA1_ITGA6_ITGB4,LAMININ,Lama1,ITGA6_ITGB4,,,,,KEGG: mmu04512,ECM-Receptor,Lama1  - (Itga6+Itgb4),Lama1,Itga6&Itgb4,ENSMUSG00000032796,ENSMUSG00000027111&ENSMUSG00000020758,Lama1^Itga6&Itgb4,ENSMUSG00000032796^ENSMUSG00000027111&ENSMUSG00000020758
LAMA2_ITGA6_ITGB4,LAMININ,Lama2,ITGA6_ITGB4,,,,,KEGG: mmu04512,ECM-Receptor,Lama2  - (Itga6+Itgb4),Lama2,Itga6&Itgb4,ENSMUSG00000019899,ENSMUSG00000027111&ENSMUSG00000020758,Lama2^Itga6&Itgb4,ENSMUSG00000019899^ENSMUSG00000027111&ENSMUSG00000020758
LAMA3_ITGA6_ITGB4,LAMININ,Lama3,ITGA6_ITGB4,,,,,KEGG: mmu04512,ECM-Receptor,Lama3  - (Itga6+Itgb4),Lama3,Itga6&Itgb4,ENSMUSG00000024421,ENSMUSG00000027111&ENSMUSG00000020758,Lama3^Itga6&Itgb4,ENSMUSG00000024421^ENSMUSG00000027111&ENSMUSG00000020758
LAMA4_ITGA6_ITGB4,LAMININ,Lama4,ITGA6_ITGB4,,,,,KEGG: mmu04512,ECM-Receptor,Lama4  - (Itga6+Itgb4),Lama4,Itga6&Itgb4,ENSMUSG00000019846,ENSMUSG00000027111&ENSMUSG00000020758,Lama4^Itga6&Itgb4,ENSMUSG00000019846^ENSMUSG00000027111&ENSMUSG00000020758
LAMA5_ITGA6_ITGB4,LAMININ,Lama5,ITGA6_ITGB4,,,,,KEGG: mmu04512,ECM-Receptor,Lama5  - (Itga6+Itgb4),Lama5,Itga6&Itgb4,ENSMUSG00000015647,ENSMUSG00000027111&ENSMUSG00000020758,Lama5^Itga6&Itgb4,ENSMUSG00000015647^ENSMUSG00000027111&ENSMUSG00000020758
